model,variant,split,metric,k,value,n_users,n_ratings,seed,run_id,timestamp
mf,"learning_rate=0.01,n_factors=64,regularisation=0.005",val,recall_at_k,20.0,0.06936080236608888,864,0,20260903,20260905T065924,1788572503
mf,"learning_rate=0.01,n_factors=64,regularisation=0.005",val,coverage,20.0,0.1949206349206349,864,0,20260903,20260905T065924,1788572503
mf,"learning_rate=0.01,n_factors=64,regularisation=0.005",val,mean_popularity,20.0,151.88981481481483,864,0,20260903,20260905T065924,1788572503
mf,"learning_rate=0.01,n_factors=64,regularisation=0.005",val,popularity_percentile,20.0,0.8764398471692786,864,0,20260903,20260905T065924,1788572503
mf,"learning_rate=0.01,n_factors=64,regularisation=0.005",val,gini,20.0,0.9515130805408584,864,0,20260903,20260905T065924,1788572503
mf,"learning_rate=0.005,n_factors=64,regularisation=0.02",val,rmse,,0.9761420881264162,943,9988,20260903,20260905T065924,1788572528
mf,"learning_rate=0.005,n_factors=64,regularisation=0.02",val,mae,,0.7688415929704073,943,9988,20260903,20260905T065924,1788572528
mf,"learning_rate=0.005,n_factors=64,regularisation=0.02",val,precision_at_k,5.0,0.029398148148148145,864,0,20260903,20260905T065924,1788572528
mf,"learning_rate=0.005,n_factors=64,regularisation=0.02",val,recall_at_k,5.0,0.02175163242774955,864,0,20260903,20260905T065924,1788572528
mf,"learning_rate=0.005,n_factors=64,regularisation=0.02",val,coverage,5.0,0.12444444444444444,864,0,20260903,20260905T065924,1788572528
mf,"learning_rate=0.005,n_factors=64,regularisation=0.02",val,mean_popularity,5.0,174.9761574074074,864,0,20260903,20260905T065924,1788572528
mf,"learning_rate=0.005,n_factors=64,regularisation=0.02",val,popularity_percentile,5.0,0.9016405183773354,864,0,20260903,20260905T065924,1788572528
mf,"learning_rate=0.005,n_factors=64,regularisation=0.02",val,gini,5.0,0.9703253968253969,864,0,20260903,20260905T065924,1788572528
mf,"learning_rate=0.005,n_factors=64,regularisation=0.02",val,precision_at_k,10.0,0.02488425925925926,864,0,20260903,20260905T065924,1788572528
mf,"learning_rate=0.005,n_factors=64,regularisation=0.02",val,recall_at_k,10.0,0.040020202369338835,864,0,20260903,20260905T065924,1788572528
mf,"learning_rate=0.005,n_factors=64,regularisation=0.02",val,coverage,10.0,0.16317460317460317,864,0,20260903,20260905T065924,1788572528
mf,"learning_rate=0.005,n_factors=64,regularisation=0.02",val,mean_popularity,10.0,162.69722222222222,864,0,20260903,20260905T065924,1788572528
mf,"learning_rate=0.005,n_factors=64,regularisation=0.02",val,popularity_percentile,10.0,0.8858485987575886,864,0,20260903,20260905T065924,1788572528
mf,"learning_rate=0.005,n_factors=64,regularisation=0.02",val,gini,10.0,0.961677542621987,864,0,20260903,20260905T065924,1788572528
mf,"learning_rate=0.005,n_factors=64,regularisation=0.02",val,precision_at_k,20.0,0.0208912037037037,864,0,20260903,20260905T065924,1788572528
mf,"learning_rate=0.005,n_factors=64,regularisation=0.02",val,recall_at_k,20.0,0.07049395172646865,864,0,20260903,20260905T065924,1788572528
mf,"learning_rate=0.005,n_factors=64,regularisation=0.02",val,coverage,20.0,0.21142857142857144,864,0,20260903,20260905T065924,1788572528
mf,"learning_rate=0.005,n_factors=64,regularisation=0.02",val,mean_popularity,20.0,146.81857638888889,864,0,20260903,20260905T065924,1788572528
mf,"learning_rate=0.005,n_factors=64,regularisation=0.02",val,popularity_percentile,20.0,0.8631245146830439,864,0,20260903,20260905T065924,1788572528
mf,"learning_rate=0.005,n_factors=64,regularisation=0.02",val,gini,20.0,0.947244708994709,864,0,20260903,20260905T065924,1788572528
mf,"learning_rate=0.01,n_factors=64,regularisation=0.02",val,rmse,,0.9754001370273322,943,9988,20260903,20260905T065924,1788572544
mf,"learning_rate=0.01,n_factors=64,regularisation=0.02",val,mae,,0.7679758964380431,943,9988,20260903,20260905T065924,1788572544
mf,"learning_rate=0.01,n_factors=64,regularisation=0.02",val,precision_at_k,5.0,0.03009259259259259,864,0,20260903,20260905T065924,1788572544
mf,"learning_rate=0.01,n_factors=64,regularisation=0.02",val,recall_at_k,5.0,0.021853260480766492,864,0,20260903,20260905T065924,1788572544
mf,"learning_rate=0.01,n_factors=64,regularisation=0.02",val,coverage,5.0,0.12698412698412698,864,0,20260903,20260905T065924,1788572544
mf,"learning_rate=0.01,n_factors=64,regularisation=0.02",val,mean_popularity,5.0,177.56597222222223,864,0,20260903,20260905T065924,1788572544
mf,"learning_rate=0.01,n_factors=64,regularisation=0.02",val,popularity_percentile,5.0,0.9018471457480352,864,0,20260903,20260905T065924,1788572544
mf,"learning_rate=0.01,n_factors=64,regularisation=0.02",val,gini,5.0,0.9687125220458553,864,0,20260903,20260905T065924,1788572544
mf,"learning_rate=0.01,n_factors=64,regularisation=0.02",val,precision_at_k,10.0,0.02476851851851852,864,0,20260903,20260905T065924,1788572544
mf,"learning_rate=0.01,n_factors=64,regularisation=0.02",val,recall_at_k,10.0,0.039297626494853244,864,0,20260903,20260905T065924,1788572544
mf,"learning_rate=0.01,n_factors=64,regularisation=0.02",val,coverage,10.0,0.16380952380952382,864,0,20260903,20260905T065924,1788572544
mf,"learning_rate=0.01,n_factors=64,regularisation=0.02",val,mean_popularity,10.0,163.77905092592593,864,0,20260903,20260905T065924,1788572544
mf,"learning_rate=0.01,n_factors=64,regularisation=0.02",val,popularity_percentile,10.0,0.8850052502470706,864,0,20260903,20260905T065924,1788572544
mf,"learning_rate=0.01,n_factors=64,regularisation=0.02",val,gini,10.0,0.9593198118753674,864,0,20260903,20260905T065924,1788572544
mf,"learning_rate=0.01,n_factors=64,regularisation=0.02",val,precision_at_k,20.0,0.021238425925925928,864,0,20260903,20260905T065924,1788572544
mf,"learning_rate=0.01,n_factors=64,regularisation=0.02",val,recall_at_k,20.0,0.07096643758310267,864,0,20260903,20260905T065924,1788572544
mf,"learning_rate=0.01,n_factors=64,regularisation=0.02",val,coverage,20.0,0.21587301587301588,864,0,20260903,20260905T065924,1788572544
mf,"learning_rate=0.01,n_factors=64,regularisation=0.02",val,mean_popularity,20.0,147.6986689814815,864,0,20260903,20260905T065924,1788572544
mf,"learning_rate=0.01,n_factors=64,regularisation=0.02",val,popularity_percentile,20.0,0.8622547678714292,864,0,20260903,20260905T065924,1788572544
mf,"learning_rate=0.01,n_factors=64,regularisation=0.02",val,gini,20.0,0.9444462081128748,864,0,20260903,20260905T065924,1788572544
mf,"learning_rate=0.005,n_factors=64,regularisation=0.05",val,rmse,,0.9627064335363872,943,9988,20260903,20260905T065924,1788572582
mf,"learning_rate=0.005,n_factors=64,regularisation=0.05",val,mae,,0.7592727830256432,943,9988,20260903,20260905T065924,1788572582
mf,"learning_rate=0.005,n_factors=64,regularisation=0.05",val,precision_at_k,5.0,0.027083333333333334,864,0,20260903,20260905T065924,1788572582
mf,"learning_rate=0.005,n_factors=64,regularisation=0.05",val,recall_at_k,5.0,0.019244566177993243,864,0,20260903,20260905T065924,1788572582
mf,"learning_rate=0.005,n_factors=64,regularisation=0.05",val,coverage,5.0,0.1415873015873016,864,0,20260903,20260905T065924,1788572582
mf,"learning_rate=0.005,n_factors=64,regularisation=0.05",val,mean_popularity,5.0,156.77824074074073,864,0,20260903,20260905T065924,1788572582
mf,"learning_rate=0.005,n_factors=64,regularisation=0.05",val,popularity_percentile,5.0,0.8518200856510895,864,0,20260903,20260905T065924,1788572582
mf,"learning_rate=0.005,n_factors=64,regularisation=0.05",val,gini,5.0,0.9671654908877131,864,0,20260903,20260905T065924,1788572582
mf,"learning_rate=0.005,n_factors=64,regularisation=0.05",val,precision_at_k,10.0,0.025115740740740744,864,0,20260903,20260905T065924,1788572582
mf,"learning_rate=0.005,n_factors=64,regularisation=0.05",val,recall_at_k,10.0,0.04063666600408591,864,0,20260903,20260905T065924,1788572582
mf,"learning_rate=0.005,n_factors=64,regularisation=0.05",val,coverage,10.0,0.18285714285714286,864,0,20260903,20260905T065924,1788572582
mf,"learning_rate=0.005,n_factors=64,regularisation=0.05",val,mean_popularity,10.0,146.9650462962963,864,0,20260903,20260905T065924,1788572582
mf,"learning_rate=0.005,n_factors=64,regularisation=0.05",val,popularity_percentile,10.0,0.8410680355546144,864,0,20260903,20260905T065924,1788572582
mf,"learning_rate=0.005,n_factors=64,regularisation=0.05",val,gini,10.0,0.9583780129335685,864,0,20260903,20260905T065924,1788572582
mf,"learning_rate=0.005,n_factors=64,regularisation=0.05",val,precision_at_k,20.0,0.0203125,864,0,20260903,20260905T065924,1788572582
mf,"learning_rate=0.005,n_factors=64,regularisation=0.05",val,recall_at_k,20.0,0.06899910149278976,864,0,20260903,20260905T065924,1788572582
mf,"learning_rate=0.005,n_factors=64,regularisation=0.05",val,coverage,20.0,0.24126984126984127,864,0,20260903,20260905T065924,1788572582
mf,"learning_rate=0.005,n_factors=64,regularisation=0.05",val,mean_popularity,20.0,134.5548611111111,864,0,20260903,20260905T065924,1788572582
mf,"learning_rate=0.005,n_factors=64,regularisation=0.05",val,popularity_percentile,20.0,0.8234495961574663,864,0,20260903,20260905T065924,1788572582
mf,"learning_rate=0.005,n_factors=64,regularisation=0.05",val,gini,20.0,0.9427684450323339,864,0,20260903,20260905T065924,1788572582
mf,"learning_rate=0.01,n_factors=64,regularisation=0.05",val,rmse,,0.9621694259984421,943,9988,20260903,20260905T065924,1788572605
mf,"learning_rate=0.01,n_factors=64,regularisation=0.05",val,mae,,0.758858967707439,943,9988,20260903,20260905T065924,1788572605
mf,"learning_rate=0.01,n_factors=64,regularisation=0.05",val,precision_at_k,5.0,0.02662037037037037,864,0,20260903,20260905T065924,1788572605
mf,"learning_rate=0.01,n_factors=64,regularisation=0.05",val,recall_at_k,5.0,0.01838978823988197,864,0,20260903,20260905T065924,1788572605
mf,"learning_rate=0.01,n_factors=64,regularisation=0.05",val,coverage,5.0,0.14222222222222222,864,0,20260903,20260905T065924,1788572605
mf,"learning_rate=0.01,n_factors=64,regularisation=0.05",val,mean_popularity,5.0,155.3726851851852,864,0,20260903,20260905T065924,1788572605
mf,"learning_rate=0.01,n_factors=64,regularisation=0.05",val,popularity_percentile,5.0,0.8502654536684079,864,0,20260903,20260905T065924,1788572605
mf,"learning_rate=0.01,n_factors=64,regularisation=0.05",val,gini,5.0,0.9679882422104644,864,0,20260903,20260905T065924,1788572605
mf,"learning_rate=0.01,n_factors=64,regularisation=0.05",val,precision_at_k,10.0,0.0244212962962963,864,0,20260903,20260905T065924,1788572605
mf,"learning_rate=0.01,n_factors=64,regularisation=0.05",val,recall_at_k,10.0,0.0363013799687816,864,0,20260903,20260905T065924,1788572605
mf,"learning_rate=0.01,n_factors=64,regularisation=0.05",val,coverage,10.0,0.18031746031746032,864,0,20260903,20260905T065924,1788572605
mf,"learning_rate=0.01,n_factors=64,regularisation=0.05",val,mean_popularity,10.0,145.88877314814815,864,0,20260903,20260905T065924,1788572605
mf,"learning_rate=0.01,n_factors=64,regularisation=0.05",val,popularity_percentile,10.0,0.8394592098451691,864,0,20260903,20260905T065924,1788572605
mf,"learning_rate=0.01,n_factors=64,regularisation=0.05",val,gini,10.0,0.9591074368018813,864,0,20260903,20260905T065924,1788572605
mf,"learning_rate=0.01,n_factors=64,regularisation=0.05",val,precision_at_k,20.0,0.0203125,864,0,20260903,20260905T065924,1788572605
mf,"learning_rate=0.01,n_factors=64,regularisation=0.05",val,recall_at_k,20.0,0.06715297960437464,864,0,20260903,20260905T065924,1788572605
mf,"learning_rate=0.01,n_factors=64,regularisation=0.05",val,coverage,20.0,0.23174603174603176,864,0,20260903,20260905T065924,1788572605
mf,"learning_rate=0.01,n_factors=64,regularisation=0.05",val,mean_popularity,20.0,134.36267361111112,864,0,20260903,20260905T065924,1788572605
mf,"learning_rate=0.01,n_factors=64,regularisation=0.05",val,popularity_percentile,20.0,0.8234303305449667,864,0,20260903,20260905T065924,1788572605
mf,"learning_rate=0.01,n_factors=64,regularisation=0.05",val,gini,20.0,0.9442656525573192,864,0,20260903,20260905T065924,1788572605
mf,"learning_rate=0.005,n_factors=64,regularisation=0.1",val,rmse,,0.9534813273475405,943,9988,20260903,20260905T065924,1788572655
mf,"learning_rate=0.005,n_factors=64,regularisation=0.1",val,mae,,0.7553792813600901,943,9988,20260903,20260905T065924,1788572655
mf,"learning_rate=0.005,n_factors=64,regularisation=0.1",val,precision_at_k,5.0,0.02013888888888889,864,0,20260903,20260905T065924,1788572655
mf,"learning_rate=0.005,n_factors=64,regularisation=0.1",val,recall_at_k,5.0,0.015039579589965716,864,0,20260903,20260905T065924,1788572655
mf,"learning_rate=0.005,n_factors=64,regularisation=0.1",val,coverage,5.0,0.07111111111111111,864,0,20260903,20260905T065924,1788572655
mf,"learning_rate=0.005,n_factors=64,regularisation=0.1",val,mean_popularity,5.0,125.13773148148148,864,0,20260903,20260905T065924,1788572655
mf,"learning_rate=0.005,n_factors=64,regularisation=0.1",val,popularity_percentile,5.0,0.7403546931620312,864,0,20260903,20260905T065924,1788572655
mf,"learning_rate=0.005,n_factors=64,regularisation=0.1",val,gini,5.0,0.9875887713109935,864,0,20260903,20260905T065924,1788572655
mf,"learning_rate=0.005,n_factors=64,regularisation=0.1",val,precision_at_k,10.0,0.019097222222222224,864,0,20260903,20260905T065924,1788572655
mf,"learning_rate=0.005,n_factors=64,regularisation=0.1",val,recall_at_k,10.0,0.029343826972187983,864,0,20260903,20260905T065924,1788572655
mf,"learning_rate=0.005,n_factors=64,regularisation=0.1",val,coverage,10.0,0.1111111111111111,864,0,20260903,20260905T065924,1788572655
mf,"learning_rate=0.005,n_factors=64,regularisation=0.1",val,mean_popularity,10.0,125.60902777777778,864,0,20260903,20260905T065924,1788572655
mf,"learning_rate=0.005,n_factors=64,regularisation=0.1",val,popularity_percentile,10.0,0.742522074568215,864,0,20260903,20260905T065924,1788572655
mf,"learning_rate=0.005,n_factors=64,regularisation=0.1",val,gini,10.0,0.9786061140505585,864,0,20260903,20260905T065924,1788572655
mf,"learning_rate=0.005,n_factors=64,regularisation=0.1",val,precision_at_k,20.0,0.0171875,864,0,20260903,20260905T065924,1788572655
mf,"learning_rate=0.005,n_factors=64,regularisation=0.1",val,recall_at_k,20.0,0.05809125816573651,864,0,20260903,20260905T065924,1788572655
mf,"learning_rate=0.005,n_factors=64,regularisation=0.1",val,coverage,20.0,0.16507936507936508,864,0,20260903,20260905T065924,1788572655
mf,"learning_rate=0.005,n_factors=64,regularisation=0.1",val,mean_popularity,20.0,116.07303240740741,864,0,20260903,20260905T065924,1788572655
mf,"learning_rate=0.005,n_factors=64,regularisation=0.1",val,popularity_percentile,20.0,0.7275914454797873,864,0,20260903,20260905T065924,1788572655
mf,"learning_rate=0.005,n_factors=64,regularisation=0.1",val,gini,20.0,0.9649757495590829,864,0,20260903,20260905T065924,1788572655
mf,"learning_rate=0.01,n_factors=64,regularisation=0.1",val,rmse,,0.9503377664062589,943,9988,20260903,20260905T065924,1788572694
mf,"learning_rate=0.01,n_factors=64,regularisation=0.1",val,mae,,0.752521397913383,943,9988,20260903,20260905T065924,1788572694
mf,"learning_rate=0.01,n_factors=64,regularisation=0.1",val,precision_at_k,5.0,0.01666666666666667,864,0,20260903,20260905T065924,1788572694
mf,"learning_rate=0.01,n_factors=64,regularisation=0.1",val,recall_at_k,5.0,0.01163264333223289,864,0,20260903,20260905T065924,1788572694
mf,"learning_rate=0.01,n_factors=64,regularisation=0.1",val,coverage,5.0,0.0946031746031746,864,0,20260903,20260905T065924,1788572694
mf,"learning_rate=0.01,n_factors=64,regularisation=0.1",val,mean_popularity,5.0,104.2074074074074,864,0,20260903,20260905T065924,1788572694
mf,"learning_rate=0.01,n_factors=64,regularisation=0.1",val,popularity_percentile,5.0,0.6380913513577109,864,0,20260903,20260905T065924,1788572694
mf,"learning_rate=0.01,n_factors=64,regularisation=0.1",val,gini,5.0,0.9834185773074662,864,0,20260903,20260905T065924,1788572694
mf,"learning_rate=0.01,n_factors=64,regularisation=0.1",val,precision_at_k,10.0,0.016319444444444445,864,0,20260903,20260905T065924,1788572694
mf,"learning_rate=0.01,n_factors=64,regularisation=0.1",val,recall_at_k,10.0,0.024675629736193343,864,0,20260903,20260905T065924,1788572694
mf,"learning_rate=0.01,n_factors=64,regularisation=0.1",val,coverage,10.0,0.14285714285714285,864,0,20260903,20260905T065924,1788572694
mf,"learning_rate=0.01,n_factors=64,regularisation=0.1",val,mean_popularity,10.0,105.64166666666667,864,0,20260903,20260905T065924,1788572694
mf,"learning_rate=0.01,n_factors=64,regularisation=0.1",val,popularity_percentile,10.0,0.6526043137324109,864,0,20260903,20260905T065924,1788572694
mf,"learning_rate=0.01,n_factors=64,regularisation=0.1",val,gini,10.0,0.9738314226925338,864,0,20260903,20260905T065924,1788572694
mf,"learning_rate=0.01,n_factors=64,regularisation=0.1",val,precision_at_k,20.0,0.015219907407407408,864,0,20260903,20260905T065924,1788572694
mf,"learning_rate=0.01,n_factors=64,regularisation=0.1",val,recall_at_k,20.0,0.052104875712355524,864,0,20260903,20260905T065924,1788572694
mf,"learning_rate=0.01,n_factors=64,regularisation=0.1",val,coverage,20.0,0.2,864,0,20260903,20260905T065924,1788572694
mf,"learning_rate=0.01,n_factors=64,regularisation=0.1",val,mean_popularity,20.0,102.5509837962963,864,0,20260903,20260905T065924,1788572694
mf,"learning_rate=0.01,n_factors=64,regularisation=0.1",val,popularity_percentile,20.0,0.6584566479599039,864,0,20260903,20260905T065924,1788572694
mf,"learning_rate=0.01,n_factors=64,regularisation=0.1",val,gini,20.0,0.9578713256907702,864,0,20260903,20260905T065924,1788572694
