model,variant,split,metric,k,value,n_users,n_ratings,seed,run_id,timestamp
item_knn,"centering=user,neighbourhood_size=80,shrinkage=0.0",val,mean_popularity,5.0,137.6798611111111,864,0,20260903,20260905T070000,1788572504
item_knn,"centering=user,neighbourhood_size=80,shrinkage=0.0",val,popularity_percentile,5.0,0.7326662431173231,864,0,20260903,20260905T070000,1788572504
item_knn,"centering=user,neighbourhood_size=80,shrinkage=0.0",val,gini,5.0,0.9458977072310406,864,0,20260903,20260905T070000,1788572504
item_knn,"centering=user,neighbourhood_size=80,shrinkage=0.0",val,precision_at_k,10.0,0.02199074074074074,864,0,20260903,20260905T070000,1788572504
item_knn,"centering=user,neighbourhood_size=80,shrinkage=0.0",val,recall_at_k,10.0,0.03158429496270844,864,0,20260903,20260905T070000,1788572504
item_knn,"centering=user,neighbourhood_size=80,shrinkage=0.0",val,coverage,10.0,0.34285714285714286,864,0,20260903,20260905T070000,1788572504
item_knn,"centering=user,neighbourhood_size=80,shrinkage=0.0",val,mean_popularity,10.0,133.7295138888889,864,0,20260903,20260905T070000,1788572504
item_knn,"centering=user,neighbourhood_size=80,shrinkage=0.0",val,popularity_percentile,10.0,0.7355430696738671,864,0,20260903,20260905T070000,1788572504
item_knn,"centering=user,neighbourhood_size=80,shrinkage=0.0",val,gini,10.0,0.9310221928277483,864,0,20260903,20260905T070000,1788572504
item_knn,"centering=user,neighbourhood_size=80,shrinkage=0.0",val,precision_at_k,20.0,0.02077546296296296,864,0,20260903,20260905T070000,1788572504
item_knn,"centering=user,neighbourhood_size=80,shrinkage=0.0",val,recall_at_k,20.0,0.06143343696828984,864,0,20260903,20260905T070000,1788572504
item_knn,"centering=user,neighbourhood_size=80,shrinkage=0.0",val,coverage,20.0,0.4742857142857143,864,0,20260903,20260905T070000,1788572504
item_knn,"centering=user,neighbourhood_size=80,shrinkage=0.0",val,mean_popularity,20.0,127.91105324074074,864,0,20260903,20260905T070000,1788572504
item_knn,"centering=user,neighbourhood_size=80,shrinkage=0.0",val,popularity_percentile,20.0,0.7382295931573252,864,0,20260903,20260905T070000,1788572504
item_knn,"centering=user,neighbourhood_size=80,shrinkage=0.0",val,gini,20.0,0.9105965608465608,864,0,20260903,20260905T070000,1788572504
item_knn,"centering=item,neighbourhood_size=80,shrinkage=10.0",val,rmse,,0.9664789923830743,943,9988,20260903,20260905T070000,1788572529
item_knn,"centering=item,neighbourhood_size=80,shrinkage=10.0",val,mae,,0.7603293600048704,943,9988,20260903,20260905T070000,1788572529
item_knn,"centering=item,neighbourhood_size=80,shrinkage=10.0",val,precision_at_k,5.0,0.020833333333333332,864,0,20260903,20260905T070000,1788572529
item_knn,"centering=item,neighbourhood_size=80,shrinkage=10.0",val,recall_at_k,5.0,0.014713267799005017,864,0,20260903,20260905T070000,1788572529
item_knn,"centering=item,neighbourhood_size=80,shrinkage=10.0",val,coverage,5.0,0.23174603174603176,864,0,20260903,20260905T070000,1788572529
item_knn,"centering=item,neighbourhood_size=80,shrinkage=10.0",val,mean_popularity,5.0,104.43611111111112,864,0,20260903,20260905T070000,1788572529
item_knn,"centering=item,neighbourhood_size=80,shrinkage=10.0",val,popularity_percentile,5.0,0.6592469057367405,864,0,20260903,20260905T070000,1788572529
item_knn,"centering=item,neighbourhood_size=80,shrinkage=10.0",val,gini,5.0,0.9373445032333921,864,0,20260903,20260905T070000,1788572529
item_knn,"centering=item,neighbourhood_size=80,shrinkage=10.0",val,precision_at_k,10.0,0.01886574074074074,864,0,20260903,20260905T070000,1788572529
item_knn,"centering=item,neighbourhood_size=80,shrinkage=10.0",val,recall_at_k,10.0,0.025598077423563192,864,0,20260903,20260905T070000,1788572529
item_knn,"centering=item,neighbourhood_size=80,shrinkage=10.0",val,coverage,10.0,0.31682539682539684,864,0,20260903,20260905T070000,1788572529
item_knn,"centering=item,neighbourhood_size=80,shrinkage=10.0",val,mean_popularity,10.0,105.48472222222222,864,0,20260903,20260905T070000,1788572529
item_knn,"centering=item,neighbourhood_size=80,shrinkage=10.0",val,popularity_percentile,10.0,0.6741970210362841,864,0,20260903,20260905T070000,1788572529
item_knn,"centering=item,neighbourhood_size=80,shrinkage=10.0",val,gini,10.0,0.9206898883009994,864,0,20260903,20260905T070000,1788572529
item_knn,"centering=item,neighbourhood_size=80,shrinkage=10.0",val,precision_at_k,20.0,0.016840277777777777,864,0,20260903,20260905T070000,1788572529
item_knn,"centering=item,neighbourhood_size=80,shrinkage=10.0",val,recall_at_k,20.0,0.04923949994255544,864,0,20260903,20260905T070000,1788572529
item_knn,"centering=item,neighbourhood_size=80,shrinkage=10.0",val,coverage,20.0,0.42095238095238097,864,0,20260903,20260905T070000,1788572529
item_knn,"centering=item,neighbourhood_size=80,shrinkage=10.0",val,mean_popularity,20.0,104.0521412037037,864,0,20260903,20260905T070000,1788572529
item_knn,"centering=item,neighbourhood_size=80,shrinkage=10.0",val,popularity_percentile,20.0,0.6821773598169326,864,0,20260903,20260905T070000,1788572529
item_knn,"centering=item,neighbourhood_size=80,shrinkage=10.0",val,gini,20.0,0.8999910346854791,864,0,20260903,20260905T070000,1788572529
item_knn,"centering=user,neighbourhood_size=80,shrinkage=10.0",val,rmse,,1.053261492597081,943,9988,20260903,20260905T070000,1788572552
item_knn,"centering=user,neighbourhood_size=80,shrinkage=10.0",val,mae,,0.831403043419057,943,9988,20260903,20260905T070000,1788572552
item_knn,"centering=user,neighbourhood_size=80,shrinkage=10.0",val,precision_at_k,5.0,0.023842592592592596,864,0,20260903,20260905T070000,1788572552
item_knn,"centering=user,neighbourhood_size=80,shrinkage=10.0",val,recall_at_k,5.0,0.01862856530473029,864,0,20260903,20260905T070000,1788572552
item_knn,"centering=user,neighbourhood_size=80,shrinkage=10.0",val,coverage,5.0,0.2526984126984127,864,0,20260903,20260905T070000,1788572552
item_knn,"centering=user,neighbourhood_size=80,shrinkage=10.0",val,mean_popularity,5.0,133.36111111111111,864,0,20260903,20260905T070000,1788572552
item_knn,"centering=user,neighbourhood_size=80,shrinkage=10.0",val,popularity_percentile,5.0,0.7336993799708221,864,0,20260903,20260905T070000,1788572552
item_knn,"centering=user,neighbourhood_size=80,shrinkage=10.0",val,gini,5.0,0.9438762492651381,864,0,20260903,20260905T070000,1788572552
item_knn,"centering=user,neighbourhood_size=80,shrinkage=10.0",val,precision_at_k,10.0,0.02152777777777778,864,0,20260903,20260905T070000,1788572552
item_knn,"centering=user,neighbourhood_size=80,shrinkage=10.0",val,recall_at_k,10.0,0.03215887990201377,864,0,20260903,20260905T070000,1788572552
item_knn,"centering=user,neighbourhood_size=80,shrinkage=10.0",val,coverage,10.0,0.36,864,0,20260903,20260905T070000,1788572552
item_knn,"centering=user,neighbourhood_size=80,shrinkage=10.0",val,mean_popularity,10.0,130.23275462962962,864,0,20260903,20260905T070000,1788572552
item_knn,"centering=user,neighbourhood_size=80,shrinkage=10.0",val,popularity_percentile,10.0,0.7380144359734575,864,0,20260903,20260905T070000,1788572552
item_knn,"centering=user,neighbourhood_size=80,shrinkage=10.0",val,gini,10.0,0.9276940035273369,864,0,20260903,20260905T070000,1788572552
item_knn,"centering=user,neighbourhood_size=80,shrinkage=10.0",val,precision_at_k,20.0,0.019849537037037037,864,0,20260903,20260905T070000,1788572552
item_knn,"centering=user,neighbourhood_size=80,shrinkage=10.0",val,recall_at_k,20.0,0.05861591460657279,864,0,20260903,20260905T070000,1788572552
item_knn,"centering=user,neighbourhood_size=80,shrinkage=10.0",val,coverage,20.0,0.49523809523809526,864,0,20260903,20260905T070000,1788572552
item_knn,"centering=user,neighbourhood_size=80,shrinkage=10.0",val,mean_popularity,20.0,124.17650462962963,864,0,20260903,20260905T070000,1788572552
item_knn,"centering=user,neighbourhood_size=80,shrinkage=10.0",val,popularity_percentile,20.0,0.7372527457174455,864,0,20260903,20260905T070000,1788572552
item_knn,"centering=user,neighbourhood_size=80,shrinkage=10.0",val,gini,20.0,0.9065487948265726,864,0,20260903,20260905T070000,1788572552
item_knn,"centering=item,neighbourhood_size=80,shrinkage=50.0",val,rmse,,0.9659178105240179,943,9988,20260903,20260905T070000,1788572577
item_knn,"centering=item,neighbourhood_size=80,shrinkage=50.0",val,mae,,0.7599641702131351,943,9988,20260903,20260905T070000,1788572577
item_knn,"centering=item,neighbourhood_size=80,shrinkage=50.0",val,precision_at_k,5.0,0.020833333333333332,864,0,20260903,20260905T070000,1788572577
item_knn,"centering=item,neighbourhood_size=80,shrinkage=50.0",val,recall_at_k,5.0,0.015165656895856834,864,0,20260903,20260905T070000,1788572577
item_knn,"centering=item,neighbourhood_size=80,shrinkage=50.0",val,coverage,5.0,0.23492063492063492,864,0,20260903,20260905T070000,1788572577
item_knn,"centering=item,neighbourhood_size=80,shrinkage=50.0",val,mean_popularity,5.0,103.71064814814815,864,0,20260903,20260905T070000,1788572577
item_knn,"centering=item,neighbourhood_size=80,shrinkage=50.0",val,popularity_percentile,5.0,0.6600542966727846,864,0,20260903,20260905T070000,1788572577
item_knn,"centering=item,neighbourhood_size=80,shrinkage=50.0",val,gini,5.0,0.9361308054085832,864,0,20260903,20260905T070000,1788572577
item_knn,"centering=item,neighbourhood_size=80,shrinkage=50.0",val,precision_at_k,10.0,0.01875,864,0,20260903,20260905T070000,1788572577
item_knn,"centering=item,neighbourhood_size=80,shrinkage=50.0",val,recall_at_k,10.0,0.025328226660291376,864,0,20260903,20260905T070000,1788572577
item_knn,"centering=item,neighbourhood_size=80,shrinkage=50.0",val,coverage,10.0,0.32126984126984126,864,0,20260903,20260905T070000,1788572577
item_knn,"centering=item,neighbourhood_size=80,shrinkage=50.0",val,mean_popularity,10.0,104.5300925925926,864,0,20260903,20260905T070000,1788572577
item_knn,"centering=item,neighbourhood_size=80,shrinkage=50.0",val,popularity_percentile,10.0,0.6742738628876652,864,0,20260903,20260905T070000,1788572577
item_knn,"centering=item,neighbourhood_size=80,shrinkage=50.0",val,gini,10.0,0.9185470311581423,864,0,20260903,20260905T070000,1788572577
item_knn,"centering=item,neighbourhood_size=80,shrinkage=50.0",val,precision_at_k,20.0,0.016898148148148148,864,0,20260903,20260905T070000,1788572577
item_knn,"centering=item,neighbourhood_size=80,shrinkage=50.0",val,recall_at_k,20.0,0.04854666760356317,864,0,20260903,20260905T070000,1788572577
item_knn,"centering=item,neighbourhood_size=80,shrinkage=50.0",val,coverage,20.0,0.4273015873015873,864,0,20260903,20260905T070000,1788572577
item_knn,"centering=item,neighbourhood_size=80,shrinkage=50.0",val,mean_popularity,20.0,102.51163194444445,864,0,20260903,20260905T070000,1788572577
item_knn,"centering=item,neighbourhood_size=80,shrinkage=50.0",val,popularity_percentile,20.0,0.6784143518518518,864,0,20260903,20260905T070000,1788572577
item_knn,"centering=item,neighbourhood_size=80,shrinkage=50.0",val,gini,20.0,0.8960205761316873,864,0,20260903,20260905T070000,1788572577
item_knn,"centering=user,neighbourhood_size=80,shrinkage=50.0",val,rmse,,1.0583498539889806,943,9988,20260903,20260905T070000,1788572601
item_knn,"centering=user,neighbourhood_size=80,shrinkage=50.0",val,mae,,0.8334361274928032,943,9988,20260903,20260905T070000,1788572601
item_knn,"centering=user,neighbourhood_size=80,shrinkage=50.0",val,precision_at_k,5.0,0.023611111111111114,864,0,20260903,20260905T070000,1788572601
item_knn,"centering=user,neighbourhood_size=80,shrinkage=50.0",val,recall_at_k,5.0,0.017714124004004267,864,0,20260903,20260905T070000,1788572601
item_knn,"centering=user,neighbourhood_size=80,shrinkage=50.0",val,coverage,5.0,0.24698412698412697,864,0,20260903,20260905T070000,1788572601
item_knn,"centering=user,neighbourhood_size=80,shrinkage=50.0",val,mean_popularity,5.0,133.00046296296296,864,0,20260903,20260905T070000,1788572601
item_knn,"centering=user,neighbourhood_size=80,shrinkage=50.0",val,popularity_percentile,5.0,0.7432318873829357,864,0,20260903,20260905T070000,1788572601
item_knn,"centering=user,neighbourhood_size=80,shrinkage=50.0",val,gini,5.0,0.9437619047619048,864,0,20260903,20260905T070000,1788572601
item_knn,"centering=user,neighbourhood_size=80,shrinkage=50.0",val,precision_at_k,10.0,0.020833333333333332,864,0,20260903,20260905T070000,1788572601
item_knn,"centering=user,neighbourhood_size=80,shrinkage=50.0",val,recall_at_k,10.0,0.02992984875226503,864,0,20260903,20260905T070000,1788572601
item_knn,"centering=user,neighbourhood_size=80,shrinkage=50.0",val,coverage,10.0,0.3568253968253968,864,0,20260903,20260905T070000,1788572601
item_knn,"centering=user,neighbourhood_size=80,shrinkage=50.0",val,mean_popularity,10.0,130.18425925925925,864,0,20260903,20260905T070000,1788572601
item_knn,"centering=user,neighbourhood_size=80,shrinkage=50.0",val,popularity_percentile,10.0,0.7465750594145607,864,0,20260903,20260905T070000,1788572601
item_knn,"centering=user,neighbourhood_size=80,shrinkage=50.0",val,gini,10.0,0.9265192533803644,864,0,20260903,20260905T070000,1788572601
item_knn,"centering=user,neighbourhood_size=80,shrinkage=50.0",val,precision_at_k,20.0,0.019965277777777776,864,0,20260903,20260905T070000,1788572601
item_knn,"centering=user,neighbourhood_size=80,shrinkage=50.0",val,recall_at_k,20.0,0.05866671016518085,864,0,20260903,20260905T070000,1788572601
item_knn,"centering=user,neighbourhood_size=80,shrinkage=50.0",val,coverage,20.0,0.5034920634920635,864,0,20260903,20260905T070000,1788572601
item_knn,"centering=user,neighbourhood_size=80,shrinkage=50.0",val,mean_popularity,20.0,124.17974537037037,864,0,20260903,20260905T070000,1788572601
item_knn,"centering=user,neighbourhood_size=80,shrinkage=50.0",val,popularity_percentile,20.0,0.7445107710951103,864,0,20260903,20260905T070000,1788572601
item_knn,"centering=user,neighbourhood_size=80,shrinkage=50.0",val,gini,20.0,0.9042396384479717,864,0,20260903,20260905T070000,1788572601
item_knn,"centering=item,neighbourhood_size=80,shrinkage=100.0",val,rmse,,0.9657040709128585,943,9988,20260903,20260905T070000,1788572626
item_knn,"centering=item,neighbourhood_size=80,shrinkage=100.0",val,mae,,0.759784301144309,943,9988,20260903,20260905T070000,1788572626
item_knn,"centering=item,neighbourhood_size=80,shrinkage=100.0",val,precision_at_k,5.0,0.020833333333333332,864,0,20260903,20260905T070000,1788572626
item_knn,"centering=item,neighbourhood_size=80,shrinkage=100.0",val,recall_at_k,5.0,0.014038748021552127,864,0,20260903,20260905T070000,1788572626
item_knn,"centering=item,neighbourhood_size=80,shrinkage=100.0",val,coverage,5.0,0.23555555555555555,864,0,20260903,20260905T070000,1788572626
item_knn,"centering=item,neighbourhood_size=80,shrinkage=100.0",val,mean_popularity,5.0,104.67546296296297,864,0,20260903,20260905T070000,1788572626
item_knn,"centering=item,neighbourhood_size=80,shrinkage=100.0",val,popularity_percentile,5.0,0.6619564450091769,864,0,20260903,20260905T070000,1788572626
item_knn,"centering=item,neighbourhood_size=80,shrinkage=100.0",val,gini,5.0,0.9353665490887713,864,0,20260903,20260905T070000,1788572626
item_knn,"centering=item,neighbourhood_size=80,shrinkage=100.0",val,precision_at_k,10.0,0.01863425925925926,864,0,20260903,20260905T070000,1788572626
item_knn,"centering=item,neighbourhood_size=80,shrinkage=100.0",val,recall_at_k,10.0,0.025453305143374245,864,0,20260903,20260905T070000,1788572626
item_knn,"centering=item,neighbourhood_size=80,shrinkage=100.0",val,coverage,10.0,0.3238095238095238,864,0,20260903,20260905T070000,1788572626
item_knn,"centering=item,neighbourhood_size=80,shrinkage=100.0",val,mean_popularity,10.0,104.82337962962963,864,0,20260903,20260905T070000,1788572626
item_knn,"centering=item,neighbourhood_size=80,shrinkage=100.0",val,popularity_percentile,10.0,0.6752405995576264,864,0,20260903,20260905T070000,1788572626
item_knn,"centering=item,neighbourhood_size=80,shrinkage=100.0",val,gini,10.0,0.9178624338624338,864,0,20260903,20260905T070000,1788572626
item_knn,"centering=item,neighbourhood_size=80,shrinkage=100.0",val,precision_at_k,20.0,0.017245370370370373,864,0,20260903,20260905T070000,1788572626
item_knn,"centering=item,neighbourhood_size=80,shrinkage=100.0",val,recall_at_k,20.0,0.05056599060241834,864,0,20260903,20260905T070000,1788572626
item_knn,"centering=item,neighbourhood_size=80,shrinkage=100.0",val,coverage,20.0,0.42793650793650795,864,0,20260903,20260905T070000,1788572626
item_knn,"centering=item,neighbourhood_size=80,shrinkage=100.0",val,mean_popularity,20.0,102.46273148148148,864,0,20260903,20260905T070000,1788572626
item_knn,"centering=item,neighbourhood_size=80,shrinkage=100.0",val,popularity_percentile,20.0,0.6789618776177703,864,0,20260903,20260905T070000,1788572626
item_knn,"centering=item,neighbourhood_size=80,shrinkage=100.0",val,gini,20.0,0.8950960464432687,864,0,20260903,20260905T070000,1788572626
item_knn,"centering=user,neighbourhood_size=80,shrinkage=100.0",val,rmse,,1.059994972368195,943,9988,20260903,20260905T070000,1788572649
item_knn,"centering=user,neighbourhood_size=80,shrinkage=100.0",val,mae,,0.8342149532983749,943,9988,20260903,20260905T070000,1788572649
item_knn,"centering=user,neighbourhood_size=80,shrinkage=100.0",val,precision_at_k,5.0,0.02592592592592593,864,0,20260903,20260905T070000,1788572649
item_knn,"centering=user,neighbourhood_size=80,shrinkage=100.0",val,recall_at_k,5.0,0.019529928655457066,864,0,20260903,20260905T070000,1788572649
item_knn,"centering=user,neighbourhood_size=80,shrinkage=100.0",val,coverage,5.0,0.24761904761904763,864,0,20260903,20260905T070000,1788572649
item_knn,"centering=user,neighbourhood_size=80,shrinkage=100.0",val,mean_popularity,5.0,133.28518518518518,864,0,20260903,20260905T070000,1788572649
item_knn,"centering=user,neighbourhood_size=80,shrinkage=100.0",val,popularity_percentile,5.0,0.7457192103157796,864,0,20260903,20260905T070000,1788572649
item_knn,"centering=user,neighbourhood_size=80,shrinkage=100.0",val,gini,5.0,0.9434994121105232,864,0,20260903,20260905T070000,1788572649
item_knn,"centering=user,neighbourhood_size=80,shrinkage=100.0",val,precision_at_k,10.0,0.021296296296296296,864,0,20260903,20260905T070000,1788572649
item_knn,"centering=user,neighbourhood_size=80,shrinkage=100.0",val,recall_at_k,10.0,0.0298355971533838,864,0,20260903,20260905T070000,1788572649
item_knn,"centering=user,neighbourhood_size=80,shrinkage=100.0",val,coverage,10.0,0.3523809523809524,864,0,20260903,20260905T070000,1788572649
item_knn,"centering=user,neighbourhood_size=80,shrinkage=100.0",val,mean_popularity,10.0,131.24270833333333,864,0,20260903,20260905T070000,1788572649
item_knn,"centering=user,neighbourhood_size=80,shrinkage=100.0",val,popularity_percentile,10.0,0.7518176590663092,864,0,20260903,20260905T070000,1788572649
item_knn,"centering=user,neighbourhood_size=80,shrinkage=100.0",val,gini,10.0,0.9264819223985891,864,0,20260903,20260905T070000,1788572649
item_knn,"centering=user,neighbourhood_size=80,shrinkage=100.0",val,precision_at_k,20.0,0.019907407407407405,864,0,20260903,20260905T070000,1788572649
item_knn,"centering=user,neighbourhood_size=80,shrinkage=100.0",val,recall_at_k,20.0,0.05967505752769488,864,0,20260903,20260905T070000,1788572649
item_knn,"centering=user,neighbourhood_size=80,shrinkage=100.0",val,coverage,20.0,0.5034920634920635,864,0,20260903,20260905T070000,1788572649
item_knn,"centering=user,neighbourhood_size=80,shrinkage=100.0",val,mean_popularity,20.0,124.84675925925926,864,0,20260903,20260905T070000,1788572649
item_knn,"centering=user,neighbourhood_size=80,shrinkage=100.0",val,popularity_percentile,20.0,0.7483911742905549,864,0,20260903,20260905T070000,1788572649
item_knn,"centering=user,neighbourhood_size=80,shrinkage=100.0",val,gini,20.0,0.90372810111699,864,0,20260903,20260905T070000,1788572649
item_knn,"centering=item,neighbourhood_size=160,shrinkage=0.0",val,rmse,,0.9685640008745292,943,9988,20260903,20260905T070000,1788572675
item_knn,"centering=item,neighbourhood_size=160,shrinkage=0.0",val,mae,,0.7619146009928255,943,9988,20260903,20260905T070000,1788572675
item_knn,"centering=item,neighbourhood_size=160,shrinkage=0.0",val,precision_at_k,5.0,0.0212962962962963,864,0,20260903,20260905T070000,1788572675
item_knn,"centering=item,neighbourhood_size=160,shrinkage=0.0",val,recall_at_k,5.0,0.015690617783802006,864,0,20260903,20260905T070000,1788572675
item_knn,"centering=item,neighbourhood_size=160,shrinkage=0.0",val,coverage,5.0,0.22984126984126985,864,0,20260903,20260905T070000,1788572675
item_knn,"centering=item,neighbourhood_size=160,shrinkage=0.0",val,mean_popularity,5.0,108.25740740740741,864,0,20260903,20260905T070000,1788572675
item_knn,"centering=item,neighbourhood_size=160,shrinkage=0.0",val,popularity_percentile,5.0,0.6746767494940938,864,0,20260903,20260905T070000,1788572675
item_knn,"centering=item,neighbourhood_size=160,shrinkage=0.0",val,gini,5.0,0.9398571428571428,864,0,20260903,20260905T070000,1788572675
item_knn,"centering=item,neighbourhood_size=160,shrinkage=0.0",val,precision_at_k,10.0,0.019097222222222224,864,0,20260903,20260905T070000,1788572675
item_knn,"centering=item,neighbourhood_size=160,shrinkage=0.0",val,recall_at_k,10.0,0.026841716280325698,864,0,20260903,20260905T070000,1788572675
item_knn,"centering=item,neighbourhood_size=160,shrinkage=0.0",val,coverage,10.0,0.30793650793650795,864,0,20260903,20260905T070000,1788572675
item_knn,"centering=item,neighbourhood_size=160,shrinkage=0.0",val,mean_popularity,10.0,109.35949074074074,864,0,20260903,20260905T070000,1788572675
item_knn,"centering=item,neighbourhood_size=160,shrinkage=0.0",val,popularity_percentile,10.0,0.6885049737634713,864,0,20260903,20260905T070000,1788572675
item_knn,"centering=item,neighbourhood_size=160,shrinkage=0.0",val,gini,10.0,0.9240371840094063,864,0,20260903,20260905T070000,1788572675
item_knn,"centering=item,neighbourhood_size=160,shrinkage=0.0",val,precision_at_k,20.0,0.016493055555555556,864,0,20260903,20260905T070000,1788572675
item_knn,"centering=item,neighbourhood_size=160,shrinkage=0.0",val,recall_at_k,20.0,0.04982089659496731,864,0,20260903,20260905T070000,1788572675
item_knn,"centering=item,neighbourhood_size=160,shrinkage=0.0",val,coverage,20.0,0.42857142857142855,864,0,20260903,20260905T070000,1788572675
item_knn,"centering=item,neighbourhood_size=160,shrinkage=0.0",val,mean_popularity,20.0,106.84646990740741,864,0,20260903,20260905T070000,1788572675
item_knn,"centering=item,neighbourhood_size=160,shrinkage=0.0",val,popularity_percentile,20.0,0.6932344242670244,864,0,20260903,20260905T070000,1788572675
item_knn,"centering=item,neighbourhood_size=160,shrinkage=0.0",val,gini,20.0,0.9022802028218695,864,0,20260903,20260905T070000,1788572675
item_knn,"centering=user,neighbourhood_size=160,shrinkage=0.0",val,rmse,,1.0444165008526713,943,9988,20260903,20260905T070000,1788572698
item_knn,"centering=user,neighbourhood_size=160,shrinkage=0.0",val,mae,,0.8284809457257627,943,9988,20260903,20260905T070000,1788572698
item_knn,"centering=user,neighbourhood_size=160,shrinkage=0.0",val,precision_at_k,5.0,0.024305555555555556,864,0,20260903,20260905T070000,1788572698
item_knn,"centering=user,neighbourhood_size=160,shrinkage=0.0",val,recall_at_k,5.0,0.018155887486174884,864,0,20260903,20260905T070000,1788572698
item_knn,"centering=user,neighbourhood_size=160,shrinkage=0.0",val,coverage,5.0,0.24444444444444444,864,0,20260903,20260905T070000,1788572698
item_knn,"centering=user,neighbourhood_size=160,shrinkage=0.0",val,mean_popularity,5.0,136.84027777777777,864,0,20260903,20260905T070000,1788572698
item_knn,"centering=user,neighbourhood_size=160,shrinkage=0.0",val,popularity_percentile,5.0,0.7308554226081228,864,0,20260903,20260905T070000,1788572698
item_knn,"centering=user,neighbourhood_size=160,shrinkage=0.0",val,gini,5.0,0.9460949441504997,864,0,20260903,20260905T070000,1788572698
item_knn,"centering=user,neighbourhood_size=160,shrinkage=0.0",val,precision_at_k,10.0,0.022106481481481484,864,0,20260903,20260905T070000,1788572698
item_knn,"centering=user,neighbourhood_size=160,shrinkage=0.0",val,recall_at_k,10.0,0.031562463347237904,864,0,20260903,20260905T070000,1788572698
item_knn,"centering=user,neighbourhood_size=160,shrinkage=0.0",val,coverage,10.0,0.3434920634920635,864,0,20260903,20260905T070000,1788572698
item_knn,"centering=user,neighbourhood_size=160,shrinkage=0.0",val,mean_popularity,10.0,133.3287037037037,864,0,20260903,20260905T070000,1788572698
item_knn,"centering=user,neighbourhood_size=160,shrinkage=0.0",val,popularity_percentile,10.0,0.7340707209751047,864,0,20260903,20260905T070000,1788572698
item_knn,"centering=user,neighbourhood_size=160,shrinkage=0.0",val,gini,10.0,0.9313133450911228,864,0,20260903,20260905T070000,1788572698
item_knn,"centering=user,neighbourhood_size=160,shrinkage=0.0",val,precision_at_k,20.0,0.020659722222222225,864,0,20260903,20260905T070000,1788572698
item_knn,"centering=user,neighbourhood_size=160,shrinkage=0.0",val,recall_at_k,20.0,0.06127031589226367,864,0,20260903,20260905T070000,1788572698
item_knn,"centering=user,neighbourhood_size=160,shrinkage=0.0",val,coverage,20.0,0.4742857142857143,864,0,20260903,20260905T070000,1788572698
item_knn,"centering=user,neighbourhood_size=160,shrinkage=0.0",val,mean_popularity,20.0,127.50914351851851,864,0,20260903,20260905T070000,1788572698
item_knn,"centering=user,neighbourhood_size=160,shrinkage=0.0",val,popularity_percentile,20.0,0.7365483375688269,864,0,20260903,20260905T070000,1788572698
item_knn,"centering=user,neighbourhood_size=160,shrinkage=0.0",val,gini,20.0,0.9109279835390947,864,0,20260903,20260905T070000,1788572698
item_knn,"centering=item,neighbourhood_size=160,shrinkage=10.0",val,rmse,,0.9673995769452516,943,9988,20260903,20260905T070000,1788572722
item_knn,"centering=item,neighbourhood_size=160,shrinkage=10.0",val,mae,,0.7613246859022823,943,9988,20260903,20260905T070000,1788572722
item_knn,"centering=item,neighbourhood_size=160,shrinkage=10.0",val,precision_at_k,5.0,0.020601851851851854,864,0,20260903,20260905T070000,1788572722
item_knn,"centering=item,neighbourhood_size=160,shrinkage=10.0",val,recall_at_k,5.0,0.014608048943786164,864,0,20260903,20260905T070000,1788572722
item_knn,"centering=item,neighbourhood_size=160,shrinkage=10.0",val,coverage,5.0,0.2311111111111111,864,0,20260903,20260905T070000,1788572722
item_knn,"centering=item,neighbourhood_size=160,shrinkage=10.0",val,mean_popularity,5.0,104.05,864,0,20260903,20260905T070000,1788572722
item_knn,"centering=item,neighbourhood_size=160,shrinkage=10.0",val,popularity_percentile,5.0,0.657950668266742,864,0,20260903,20260905T070000,1788572722
item_knn,"centering=item,neighbourhood_size=160,shrinkage=10.0",val,gini,5.0,0.938050558495003,864,0,20260903,20260905T070000,1788572722
item_knn,"centering=item,neighbourhood_size=160,shrinkage=10.0",val,precision_at_k,10.0,0.018055555555555554,864,0,20260903,20260905T070000,1788572722
item_knn,"centering=item,neighbourhood_size=160,shrinkage=10.0",val,recall_at_k,10.0,0.02504344221642663,864,0,20260903,20260905T070000,1788572722
item_knn,"centering=item,neighbourhood_size=160,shrinkage=10.0",val,coverage,10.0,0.31492063492063493,864,0,20260903,20260905T070000,1788572722
item_knn,"centering=item,neighbourhood_size=160,shrinkage=10.0",val,mean_popularity,10.0,105.34166666666667,864,0,20260903,20260905T070000,1788572722
item_knn,"centering=item,neighbourhood_size=160,shrinkage=10.0",val,popularity_percentile,10.0,0.6736136112287637,864,0,20260903,20260905T070000,1788572722
item_knn,"centering=item,neighbourhood_size=160,shrinkage=10.0",val,gini,10.0,0.9216568195179307,864,0,20260903,20260905T070000,1788572722
item_knn,"centering=item,neighbourhood_size=160,shrinkage=10.0",val,precision_at_k,20.0,0.01666666666666667,864,0,20260903,20260905T070000,1788572722
item_knn,"centering=item,neighbourhood_size=160,shrinkage=10.0",val,recall_at_k,20.0,0.048234852361192376,864,0,20260903,20260905T070000,1788572722
item_knn,"centering=item,neighbourhood_size=160,shrinkage=10.0",val,coverage,20.0,0.41968253968253966,864,0,20260903,20260905T070000,1788572722
item_knn,"centering=item,neighbourhood_size=160,shrinkage=10.0",val,mean_popularity,20.0,103.94820601851852,864,0,20260903,20260905T070000,1788572722
